Marital status,Nacionality,Gender,Age at enrollment,Displaced,International,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Educational special needs,Debtor,Tuition fees up to date,Scholarship holder,Unemployment rate,Inflation rate,GDP,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Admission grade,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations)
1,1,1,20,1,0,1,4,9,5,0,1,0,0,9.4,-0.8,-3.12,18,4,171,1,1,133.0,129.2,0,0,0,0,0.0,0
1,1,1,18,1,0,2,1,3,3,0,0,1,0,16.2,0.3,-0.92,17,3,9773,1,1,134.0,129.5,0,6,7,6,13.166666666666666,0
1,1,1,18,1,0,19,19,9,7,0,0,1,0,12.4,0.5,1.79,1,4,9773,1,1,125.0,129.6,0,6,6,6,12.833333333333334,0
1,1,1,20,1,0,19,1,9,9,0,0,1,0,12.7,3.7,-1.7,17,2,9773,1,1,132.0,141.8,0,6,6,6,11.833333333333334,0
1,1,1,20,1,0,3,1,2,4,0,0,1,0,15.5,2.8,-4.06,1,3,9773,1,1,135.0,129.8,0,6,6,5,12.8,0
1,1,1,21,0,0,1,1,4,4,0,0,1,0,12.4,0.5,1.79,44,1,9070,1,39,100.0,106.0,2,7,7,5,11.8,0
1,1,1,20,1,0,19,1,5,4,0,0,1,0,11.1,0.6,2.02,17,1,9119,1,1,125.0,121.5,0,5,7,5,15.8,0
1,1,1,20,1,0,1,1,4,4,0,0,1,0,8.9,1.4,3.51,17,1,9670,1,1,117.0,117.7,0,6,9,6,14.666666666666666,0
1,1,1,19,1,0,19,37,5,7,0,0,1,0,12.4,0.5,1.79,44,1,9085,1,39,140.0,140.0,2,6,10,4,12.5,0
1,1,1,19,1,0,1,12,3,3,0,0,1,0,11.1,0.6,2.02,1,1,9119,1,1,132.0,133.1,0,5,7,3,12.0,0
1,1,1,18,0,0,19,1,5,4,0,1,1,0,10.8,1.4,1.74,17,1,9670,1,1,132.0,119.1,0,6,6,3,12.666666666666666,0
1,1,0,18,1,0,19,38,9,7,0,1,1,0,8.9,1.4,3.51,1,1,9238,1,1,133.0,131.3,0,6,7,5,13.6,0
1,1,0,18,1,0,1,1,7,7,0,0,1,0,8.9,1.4,3.51,17,5,9773,1,1,143.0,136.7,0,6,6,6,12.5,0
1,1,0,21,1,0,19,37,9,9,0,0,1,1,12.4,0.5,1.79,17,1,9238,1,1,143.0,126.2,0,6,7,6,13.333333333333334,0
1,41,0,18,0,1,37,37,9,9,0,0,1,0,11.1,0.6,2.02,15,1,9085,1,1,133.1,109.6,0,6,13,4,12.25,0
1,1,0,18,1,0,1,19,3,3,0,0,1,1,11.1,0.6,2.02,1,1,9500,1,1,141.0,131.9,0,7,7,7,15.101428571428572,0
1,1,0,18,1,0,19,37,9,9,0,0,1,1,10.8,1.4,1.74,1,2,9238,1,1,140.0,140.7,0,6,6,6,13.166666666666666,0
1,1,0,23,1,0,3,19,2,4,0,0,1,0,13.9,-0.3,0.79,18,6,8014,0,1,134.0,120.7,0,6,8,4,11.0,0
1,1,0,21,1,0,3,19,2,4,0,0,1,0,8.9,1.4,3.51,1,2,9147,1,1,118.0,113.8,0,5,9,3,11.666666666666666,0
1,1,0,26,1,0,34,34,0,0,0,0,1,0,7.6,2.6,0.32,17,1,8014,0,1,119.0,112.4,4,7,15,7,11.571428571428571,0
1,1,0,18,1,0,3,37,9,9,0,0,1,0,16.2,0.3,-0.92,1,1,171,1,1,143.0,142.7,0,0,0,0,0.0,0
1,1,0,19,0,0,19,19,9,8,0,0,0,1,8.9,1.4,3.51,1,1,9670,1,1,123.0,125.5,0,6,6,6,13.833333333333334,0
1,1,0,20,1,0,19,1,9,3,0,0,1,1,13.9,-0.3,0.79,1,3,9500,1,1,108.0,107.8,0,7,10,6,12.357142857142858,0
1,1,0,19,1,0,38,19,7,7,0,1,0,0,16.2,0.3,-0.92,1,3,9773,1,1,117.0,110.4,0,6,7,6,12.166666666666666,0
1,1,0,33,0,0,37,37,4,6,0,0,1,0,10.8,1.4,1.74,39,1,9254,1,1,170.0,138.3,5,10,14,9,12.416666666666666,0
1,1,0,18,0,0,3,38,4,6,0,0,1,0,7.6,2.6,0.32,1,2,9085,1,1,157.0,142.3,0,5,7,4,12.75,0
1,1,0,21,0,0,37,1,9,4,0,0,1,0,7.6,2.6,0.32,42,1,9500,1,6,141.0,145.0,12,21,33,18,14.933333333333334,12
1,1,0,19,1,0,3,19,2,3,0,0,1,0,8.9,1.4,3.51,1,1,9773,1,1,125.0,125.7,0,6,6,6,13.0,0
2,1,0,18,1,0,38,38,5,5,0,0,1,0,15.5,2.8,-4.06,1,4,9500,1,1,143.0,128.7,0,7,10,7,14.455000000000002,0
1,1,0,18,0,0,1,19,4,4,0,0,1,1,11.1,0.6,2.02,1,1,9670,1,1,142.0,128.0,0,6,8,6,14.0,0
1,1,0,20,1,0,19,38,4,4,0,0,1,1,11.1,0.6,2.02,1,3,9773,1,1,150.0,146.5,0,6,6,6,13.5,0
1,1,0,20,1,0,37,37,6,6,0,0,0,0,11.1,0.6,2.02,1,2,9254,1,1,112.0,106.1,0,6,0,0,0.0,0
1,1,0,20,0,0,19,1,1,1,0,0,1,1,10.8,1.4,1.74,17,2,8014,0,1,133.1,118.0,0,6,6,6,11.666666666666666,0
1,1,0,19,1,0,1,37,4,9,0,0,1,1,10.8,1.4,1.74,17,1,9085,1,1,125.0,117.0,0,5,6,4,12.0,0
1,1,0,19,1,0,38,37,8,8,0,0,1,1,13.9,-0.3,0.79,1,3,9238,1,1,121.0,115.4,0,6,7,6,11.714285714285714,0
1,1,0,21,1,0,41,1,2,3,0,0,1,0,11.1,0.6,2.02,17,3,9238,1,1,133.1,117.0,0,6,8,6,12.666666666666666,0
1,1,0,21,0,0,37,37,8,6,0,0,1,0,16.2,0.3,-0.92,17,1,9238,1,1,135.0,127.0,0,6,0,0,0.0,0
1,1,0,18,1,0,19,38,5,5,0,0,1,0,12.7,3.7,-1.7,1,4,9500,1,1,132.0,118.0,0,8,8,7,12.328571428571427,0
5,1,0,27,0,0,37,37,9,8,0,0,1,0,12.4,0.5,1.79,39,1,9853,1,19,133.1,118.0,0,7,14,6,11.666666666666666,0
1,1,0,20,1,0,1,38,3,9,0,0,1,1,15.5,2.8,-4.06,43,1,9070,1,1,135.0,126.4,5,12,12,12,13.25,0
1,1,0,18,1,0,38,37,9,9,0,0,1,1,15.5,2.8,-4.06,17,1,9556,1,1,133.0,124.4,0,7,7,7,13.3,0
1,1,0,18,1,0,1,19,4,10,0,0,1,0,11.1,0.6,2.02,1,1,9773,1,1,135.0,129.4,0,6,6,6,12.833333333333334,0
1,1,0,20,0,0,1,1,3,5,0,0,1,1,13.9,-0.3,0.79,44,1,9238,1,39,140.0,141.7,3,6,6,6,12.833333333333334,0
1,1,0,19,1,0,1,19,4,10,0,0,1,1,12.7,3.7,-1.7,1,2,9085,1,1,144.0,132.1,0,5,10,3,12.666666666666666,1
1,1,0,20,1,0,37,3,9,2,0,0,1,0,13.9,-0.3,0.79,1,5,9500,1,1,122.0,116.8,0,7,8,6,13.271428571428572,0
1,1,0,20,0,0,19,37,5,8,0,0,1,1,10.8,1.4,1.74,1,1,9991,0,1,143.0,135.0,0,5,5,5,12.4,0
1,1,0,19,1,0,19,1,7,10,0,1,1,0,13.9,-0.3,0.79,1,3,9238,1,1,124.0,116.0,0,6,7,0,0.0,0
1,1,0,18,0,0,3,3,123,122,0,0,1,0,8.9,1.4,3.51,1,1,9773,1,1,156.0,155.0,0,6,7,6,14.285714285714286,0
1,1,0,18,1,0,38,38,9,10,0,0,1,0,10.8,1.4,1.74,1,1,9085,1,1,142.0,127.0,0,5,7,3,12.333333333333334,0
1,1,0,19,1,0,38,37,9,8,0,0,1,1,13.9,-0.3,0.79,17,1,9500,1,1,142.0,130.8,0,7,10,6,12.583333333333334,0
1,1,0,19,1,0,12,37,5,9,0,0,1,0,12.4,0.5,1.79,1,6,9500,1,1,126.0,121.8,0,7,8,6,13.731666666666667,0
2,1,1,47,0,0,37,25,0,4,0,0,1,0,9.4,-0.8,-3.12,42,1,9070,1,1,170.0,148.5,8,10,14,8,14.625,0
1,1,1,23,1,0,34,34,99,99,0,0,0,0,7.6,2.6,0.32,42,1,9147,1,1,130.0,109.8,0,3,3,0,0.0,0
1,41,0,19,1,1,19,19,9,9,0,1,1,1,8.9,1.4,3.51,1,1,9238,1,1,133.0,119.7,0,6,8,6,12.666666666666666,0
1,1,0,20,1,0,3,3,2,2,0,0,1,0,12.7,3.7,-1.7,42,1,9500,1,1,122.0,122.0,0,8,11,6,12.491666666666667,0
1,1,0,19,1,0,1,3,4,4,0,0,1,1,8.9,1.4,3.51,1,1,171,1,1,138.0,147.5,6,12,12,12,13.666666666666666,0
1,14,0,19,1,1,37,37,9,9,0,0,1,0,15.5,2.8,-4.06,17,1,9085,1,1,163.0,150.8,0,6,13,6,16.0,0
1,1,0,19,1,0,19,37,4,7,0,0,1,0,13.9,-0.3,0.79,44,1,9085,1,39,150.0,150.0,2,6,8,6,14.142857142857142,0
1,1,0,39,0,0,19,19,144,141,0,1,1,1,11.1,0.6,2.02,39,1,8014,0,19,133.1,131.5,0,6,9,6,11.833333333333334,0
1,1,0,20,1,0,1,1,3,5,0,0,1,1,10.8,1.4,1.74,1,1,9070,1,1,144.0,127.2,0,6,6,6,12.666666666666666,0
1,1,0,21,1,0,38,19,9,3,0,0,1,0,7.6,2.6,0.32,17,1,9070,1,1,118.0,111.0,0,6,6,6,12.5,0
1,24,0,22,1,1,37,19,9,7,0,1,0,0,9.4,-0.8,-3.12,43,5,9238,1,1,101.0,119.9,5,11,16,9,10.88888888888889,0
1,1,0,19,1,0,19,38,5,0,0,0,1,0,7.6,2.6,0.32,1,2,9773,1,1,133.0,133.7,0,6,11,1,13.0,0
1,1,0,22,1,0,1,19,141,114,0,0,1,0,13.9,-0.3,0.79,17,1,9670,1,1,133.1,140.0,0,6,6,6,15.166666666666666,0
1,1,0,19,1,0,19,19,3,3,0,0,1,1,12.7,3.7,-1.7,5,2,9853,1,1,124.0,113.9,0,6,8,6,12.666666666666666,0
1,1,1,18,1,0,37,38,9,9,0,1,1,0,7.6,2.6,0.32,1,1,171,1,1,127.0,120.7,0,0,0,0,0.0,0
1,1,1,36,0,0,37,37,9,9,0,0,0,0,12.7,3.7,-1.7,39,1,9991,0,1,110.0,121.8,0,5,5,0,0.0,0
1,1,1,20,1,0,19,2,5,5,0,1,1,1,12.4,0.5,1.79,18,1,171,1,1,110.0,117.7,0,0,0,0,0.0,0
2,1,1,30,0,0,37,37,9,7,0,0,1,0,15.5,2.8,-4.06,39,1,9147,1,1,160.0,110.0,0,5,8,2,11.0,0
1,1,1,24,0,0,1,1,4,10,0,0,1,0,15.5,2.8,-4.06,43,1,9003,1,1,120.0,134.4,0,6,7,6,15.714285714285714,0
1,1,1,26,0,0,34,34,0,0,0,0,1,0,7.6,2.6,0.32,1,1,9147,1,1,133.1,125.3,11,15,15,11,10.818181818181818,0
1,1,1,19,0,0,19,38,9,7,0,0,0,0,13.9,-0.3,0.79,1,1,9147,1,1,132.0,119.1,0,5,16,1,12.0,0
5,1,1,34,0,0,19,38,9,10,0,0,1,0,12.4,0.5,1.79,39,1,9238,1,1,130.0,146.0,0,6,8,5,12.6,0
1,1,1,19,1,0,19,1,9,4,0,0,1,0,9.4,-0.8,-3.12,17,6,9147,1,1,129.0,122.0,0,5,8,5,11.6,1
1,1,1,26,1,0,19,1,4,5,0,1,0,0,8.9,1.4,3.51,17,5,9119,1,1,130.0,118.1,0,5,11,1,10.0,0
1,1,1,29,0,0,38,37,7,7,0,0,1,0,16.2,0.3,-0.92,39,1,9670,1,1,140.0,105.2,0,6,7,1,14.0,0
1,1,1,19,1,0,19,37,9,7,0,0,1,1,8.9,1.4,3.51,17,5,9119,1,1,131.0,123.3,0,5,9,5,12.6,0
1,1,1,18,1,0,1,1,9,9,0,0,1,0,12.7,3.7,-1.7,17,1,171,1,1,129.0,124.8,0,0,0,0,0.0,0
1,1,1,29,0,0,19,37,9,9,0,0,0,0,11.1,0.6,2.02,39,1,9991,0,19,133.1,149.4,0,5,11,2,11.333333333333334,0
1,1,1,21,0,0,37,37,9,9,0,0,1,0,9.4,-0.8,-3.12,43,1,9254,1,1,112.0,108.5,0,6,6,6,12.666666666666666,0
1,1,1,20,0,0,38,38,5,10,0,0,1,0,15.5,2.8,-4.06,1,1,9500,1,1,133.1,101.0,0,7,14,5,12.87857142857143,0
1,1,1,18,0,0,3,1,2,5,0,0,1,0,7.6,2.6,0.32,1,1,9085,1,1,123.0,112.9,0,5,5,0,0.0,0
1,1,1,20,1,0,1,1,4,2,0,0,1,0,8.9,1.4,3.51,1,1,9147,1,1,125.0,134.1,0,5,0,0,0.0,0
1,1,1,30,0,0,37,37,9,9,0,0,1,1,12.7,3.7,-1.7,39,1,9119,1,1,133.1,101.6,0,5,11,0,0.0,0
1,1,1,19,1,0,37,38,4,1,0,0,1,0,13.9,-0.3,0.79,18,2,9670,1,1,121.0,111.9,0,6,6,6,14.166666666666666,0
1,1,1,30,1,0,1,19,9,6,0,0,1,0,8.9,1.4,3.51,51,1,9147,1,1,148.0,118.4,0,5,7,5,13.4,0
1,1,1,22,1,0,38,1,5,5,0,0,1,1,12.7,3.7,-1.7,1,1,9147,1,1,139.0,127.1,0,5,8,5,11.2,0
1,1,1,22,1,0,37,37,5,10,0,0,1,0,12.4,0.5,1.79,17,3,171,1,1,125.0,120.5,0,0,0,0,0.0,0
1,1,1,19,1,0,1,1,9,10,0,1,0,0,11.1,0.6,2.02,17,4,9070,1,1,128.0,136.1,0,6,6,6,12.666666666666666,0
1,1,1,21,1,0,1,19,5,3,0,0,1,0,7.6,2.6,0.32,17,2,9670,1,1,132.0,124.0,0,5,7,3,12.333333333333334,0
1,1,1,21,0,0,38,38,151,151,0,0,1,0,7.6,2.6,0.32,17,4,9085,1,1,137.0,141.6,0,5,7,4,12.25,0
1,1,1,21,1,0,19,38,9,9,0,1,1,1,15.5,2.8,-4.06,44,1,171,1,39,160.0,160.0,0,0,0,0,0.0,0
1,1,1,27,0,0,1,19,4,7,0,0,1,0,15.5,2.8,-4.06,39,1,9147,1,1,120.0,110.0,0,5,13,3,10.75,0
1,1,1,32,1,0,37,37,1,1,0,0,1,0,13.9,-0.3,0.79,43,1,33,1,1,134.0,100.0,0,7,7,0,0.0,0
1,1,1,40,0,0,37,1,9,3,0,1,0,0,15.5,2.8,-4.06,39,1,9670,1,12,133.1,120.0,0,6,13,0,0.0,0
1,1,1,20,1,0,4,4,2,10,0,0,1,0,12.7,3.7,-1.7,44,1,9130,1,39,140.0,140.0,1,5,8,2,11.5,0
1,1,1,18,1,0,37,37,9,9,0,0,1,0,7.6,2.6,0.32,1,3,171,1,1,140.0,124.3,0,0,0,0,0.0,0
1,1,1,21,0,0,1,38,1,7,0,0,1,0,12.7,3.7,-1.7,43,1,9147,1,1,122.0,118.9,0,5,11,2,10.5,0
1,1,1,18,0,0,19,37,5,8,0,0,1,0,12.7,3.7,-1.7,17,1,9670,1,1,141.0,130.2,0,6,6,6,13.5,0
5,1,1,30,0,0,37,37,7,7,0,0,0,0,15.5,2.8,-4.06,7,1,9070,1,3,140.0,140.0,0,6,6,1,10.0,0
1,1,1,29,0,0,19,1,9,1,0,0,1,0,15.5,2.8,-4.06,39,1,9003,1,12,133.1,130.0,0,6,17,0,0.0,2
1,1,1,18,1,0,1,1,4,4,0,1,1,0,7.6,2.6,0.32,17,2,9119,1,1,137.0,130.4,0,5,10,1,12.0,0
1,1,1,18,1,0,1,1,9,9,0,0,1,1,9.4,-0.8,-3.12,1,2,9670,1,1,122.0,116.1,0,5,6,4,12.25,0
1,1,1,22,0,0,1,1,3,10,0,0,1,0,15.5,2.8,-4.06,44,1,9003,1,39,130.0,130.0,4,10,21,5,11.4,1
1,1,1,27,1,0,37,37,5,5,0,0,0,0,12.7,3.7,-1.7,43,2,9991,0,1,140.0,124.3,0,5,5,0,0.0,0
1,1,1,20,1,0,38,1,9,7,0,0,1,0,10.8,1.4,1.74,17,6,9670,1,1,125.0,125.0,0,6,8,4,14.25,0
1,1,1,42,0,0,19,38,9,10,0,0,1,0,11.1,0.6,2.02,51,1,8014,0,2,110.0,110.0,8,12,12,11,14.454545454545457,0
1,1,1,21,0,0,38,38,4,8,0,1,1,0,15.5,2.8,-4.06,1,1,9003,1,1,133.1,115.0,8,12,13,12,14.538461538461538,0
1,1,1,23,0,0,1,38,7,7,1,0,1,0,16.2,0.3,-0.92,43,1,9500,1,1,132.0,129.6,0,7,10,6,12.733333333333334,0
1,1,1,21,1,0,38,38,9,9,0,0,1,0,8.9,1.4,3.51,51,1,9070,1,1,122.0,128.8,4,12,13,5,13.2,0
1,1,1,19,1,0,4,3,1,1,0,0,1,0,12.7,3.7,-1.7,1,3,171,1,1,155.0,144.2,0,0,0,0,0.0,0
2,1,1,40,0,0,37,37,7,7,0,0,1,1,8.9,1.4,3.51,39,1,9238,1,1,120.0,134.0,0,6,7,6,12.333333333333334,0
1,1,1,22,0,0,19,1,9,5,0,0,1,0,12.7,3.7,-1.7,43,1,9147,1,1,129.0,112.0,5,9,9,5,11.2,0
1,1,1,19,1,0,38,37,9,9,0,0,1,0,7.6,2.6,0.32,1,2,9500,1,1,144.0,128.8,0,7,7,6,13.2,0
1,1,1,18,1,0,3,1,9,3,0,0,1,0,8.9,1.4,3.51,17,4,9119,1,1,133.0,123.2,0,5,5,5,13.6,0
1,1,1,18,0,0,37,37,9,7,0,0,1,0,7.6,2.6,0.32,17,3,9119,1,1,131.0,118.4,0,5,10,0,0.0,0
1,1,1,24,0,0,3,1,3,10,0,0,1,0,11.1,0.6,2.02,51,1,9670,1,1,133.1,116.2,0,6,11,5,12.857142857142858,0
1,1,0,19,1,0,19,38,7,9,0,0,1,1,12.4,0.5,1.79,17,1,9670,1,1,118.0,113.5,0,6,9,5,13.5,0
1,1,0,18,1,0,12,1,4,0,0,0,1,0,7.6,2.6,0.32,17,3,9853,1,1,133.1,134.8,0,6,12,0,0.0,0
1,1,0,19,1,0,3,1,4,3,0,0,0,0,16.2,0.3,-0.92,1,1,171,1,1,145.0,149.9,0,0,0,0,0.0,0
1,1,0,19,1,0,1,1,4,4,0,0,1,1,9.4,-0.8,-3.12,1,1,9500,1,1,125.0,119.8,0,8,8,8,12.82875,0
1,1,0,21,1,0,39,3,3,2,0,0,1,0,10.8,1.4,1.74,43,1,9130,1,1,125.0,125.0,0,5,6,0,0.0,5
1,1,0,18,1,0,1,19,4,5,0,1,1,0,13.9,-0.3,0.79,1,3,9500,1,1,148.0,135.1,0,7,0,0,0.0,0
1,1,0,19,1,0,3,19,1,5,0,0,1,0,9.4,-0.8,-3.12,1,4,9070,1,1,139.0,138.3,0,6,6,6,14.666666666666666,0
1,1,0,19,1,0,38,38,7,7,0,0,1,0,10.8,1.4,1.74,17,2,9500,1,1,130.0,122.5,0,8,8,7,13.937142857142858,0
1,1,0,20,1,0,3,1,2,10,0,0,1,0,15.5,2.8,-4.06,1,1,9070,1,1,148.0,148.0,7,12,12,10,14.7,0
1,1,0,18,1,0,1,1,9,4,0,0,1,0,12.7,3.7,-1.7,1,2,9773,1,1,130.0,126.2,0,6,6,6,11.666666666666666,0
1,1,0,20,1,0,37,37,9,9,0,0,1,0,7.6,2.6,0.32,43,4,9500,1,6,134.0,129.8,0,7,7,6,14.85,0
1,1,0,26,0,0,19,37,7,90,0,0,1,0,10.8,1.4,1.74,39,1,9085,1,19,133.1,104.0,0,5,11,1,12.0,1
1,1,0,18,1,0,3,1,3,4,0,0,1,0,13.9,-0.3,0.79,18,4,9500,1,1,137.0,126.7,0,7,8,7,13.6875,0
1,1,0,58,0,0,37,37,9,9,0,0,1,0,9.4,-0.8,-3.12,39,1,8014,0,1,130.0,120.0,0,6,14,5,12.4,0
1,1,0,18,0,0,1,3,4,3,0,0,1,0,15.5,2.8,-4.06,1,2,9500,1,1,137.0,124.6,0,7,10,7,13.398,0
1,1,0,20,0,0,38,37,6,7,0,0,1,0,11.1,0.6,2.02,17,1,9991,0,1,140.0,127.3,0,5,0,0,0.0,0
1,1,0,29,1,0,37,37,9,9,0,0,1,0,9.4,-0.8,-3.12,2,1,9147,1,1,150.0,122.0,13,15,19,13,11.76923076923077,0
1,1,0,27,0,0,1,1,4,10,0,1,0,0,16.2,0.3,-0.92,7,1,9238,1,3,130.0,125.1,0,6,8,0,0.0,0
1,1,0,21,1,0,19,38,5,7,0,0,1,1,11.1,0.6,2.02,1,1,9085,1,1,133.1,110.0,0,6,8,6,13.285714285714286,0
1,1,0,20,0,0,1,19,4,9,0,0,1,1,15.5,2.8,-4.06,1,1,9238,1,1,134.0,129.8,0,6,6,6,11.666666666666666,0
1,1,0,19,0,0,19,38,3,7,0,0,1,1,11.1,0.6,2.02,17,1,9238,1,1,125.0,114.9,0,6,13,6,11.5,0
1,1,0,22,1,0,37,38,6,6,0,0,1,1,11.1,0.6,2.02,1,1,9500,1,1,141.0,125.6,0,7,9,6,13.081666666666669,0
1,1,0,19,1,0,38,37,9,7,0,0,1,1,15.5,2.8,-4.06,18,3,9070,1,1,138.0,125.1,0,6,6,6,12.666666666666666,0
1,1,0,19,1,0,37,1,9,8,0,1,0,0,12.4,0.5,1.79,17,1,9773,1,1,116.0,115.7,0,6,6,3,11.333333333333334,0
1,1,0,18,1,0,1,1,4,4,0,0,1,1,12.4,0.5,1.79,1,3,9773,1,1,131.0,127.2,0,6,6,6,13.166666666666666,0
1,1,0,19,0,0,1,19,4,8,0,0,1,0,12.7,3.7,-1.7,44,1,9130,1,39,140.0,140.0,0,6,0,0,0.0,0
1,1,0,20,1,0,1,1,4,3,0,0,1,0,12.4,0.5,1.79,44,1,9003,1,39,140.0,140.0,0,6,10,5,11.666666666666666,0
1,1,0,19,1,0,1,38,9,7,0,0,1,1,11.1,0.6,2.02,1,4,9238,1,1,127.0,120.4,0,6,6,6,13.5,0
1,1,0,26,1,0,37,37,9,9,0,1,0,1,13.9,-0.3,0.79,39,1,9085,1,19,133.1,100.0,0,6,7,0,0.0,0
1,1,0,18,1,0,1,19,4,7,0,0,1,1,11.1,0.6,2.02,1,1,9238,1,1,117.0,113.5,0,6,6,6,13.166666666666666,0
1,1,0,29,1,0,37,37,4,9,0,1,1,0,12.7,3.7,-1.7,1,1,9085,1,1,150.0,132.1,4,5,11,4,12.5,2
1,1,0,20,1,0,3,1,2,6,0,0,0,0,16.2,0.3,-0.92,44,1,9003,1,39,160.0,160.0,0,6,10,6,13.375,0
1,1,0,19,1,0,19,2,7,3,0,0,1,0,15.5,2.8,-4.06,1,1,9070,1,1,128.0,126.3,0,6,6,6,13.166666666666666,0
1,1,0,18,1,0,3,3,1,1,0,0,1,0,10.8,1.4,1.74,18,1,9500,1,1,135.0,125.8,0,8,8,7,13.154285714285717,0
1,1,0,19,1,0,1,38,4,7,0,0,1,1,9.4,-0.8,-3.12,1,3,9070,1,1,139.0,142.2,0,6,6,6,12.833333333333334,0
1,1,0,18,1,0,1,19,5,5,0,0,1,0,12.4,0.5,1.79,17,2,9853,1,1,125.0,119.4,0,7,10,7,12.142857142857142,0
1,1,0,36,0,0,37,19,9,3,0,0,1,0,8.9,1.4,3.51,7,1,8014,0,40,120.0,120.0,6,10,15,4,13.0,0
1,41,1,20,1,1,1,1,2,3,0,0,1,0,11.1,0.6,2.02,17,2,171,1,1,130.0,148.6,0,0,0,0,0.0,0
1,1,1,18,1,0,38,38,9,8,0,0,1,0,11.1,0.6,2.02,1,1,9238,1,1,116.0,108.7,0,6,9,5,11.0,0
1,1,1,20,1,0,1,44,4,2,0,1,0,0,8.9,1.4,3.51,17,1,9238,1,1,140.0,124.6,3,9,9,3,13.333333333333334,0
1,1,1,18,1,0,19,19,4,7,0,0,1,0,15.5,2.8,-4.06,1,2,9500,1,1,134.0,131.0,0,7,9,7,14.594444444444443,0
1,1,1,20,1,0,3,1,3,6,0,1,1,0,12.4,0.5,1.79,44,1,9130,1,39,130.0,130.0,2,6,9,4,11.0,0
1,1,1,24,1,0,19,1,90,3,0,1,0,0,9.4,-0.8,-3.12,18,1,9119,1,1,122.0,116.1,0,5,8,0,0.0,0
1,1,1,19,1,0,19,38,5,7,0,0,1,0,8.9,1.4,3.51,17,1,9773,1,1,128.0,125.6,0,6,6,0,0.0,0
1,1,1,18,1,0,19,19,7,9,0,0,1,0,7.6,2.6,0.32,17,1,9119,1,1,130.0,121.3,0,5,9,1,12.0,0
1,1,1,18,1,0,4,38,2,7,0,0,1,0,8.9,1.4,3.51,1,3,9119,1,1,113.0,107.4,0,5,8,5,14.0,0
1,1,1,18,0,0,1,19,4,4,0,0,1,0,8.9,1.4,3.51,1,1,9254,1,1,126.0,116.9,0,6,8,6,13.571428571428571,0
1,1,1,22,1,0,3,19,1,7,0,0,1,0,16.2,0.3,-0.92,43,2,9670,1,1,135.0,123.5,0,6,12,0,0.0,0
1,1,1,19,0,0,19,38,9,9,0,0,1,0,11.1,0.6,2.02,1,1,9670,1,1,141.0,130.5,0,6,8,6,14.25,0
2,1,0,32,1,0,1,39,5,3,0,1,0,0,13.9,-0.3,0.79,39,1,9085,1,12,133.1,140.0,0,6,7,0,0.0,0
1,1,0,21,1,0,34,19,0,3,0,0,1,1,7.6,2.6,0.32,17,1,9853,1,1,133.1,117.1,0,6,12,0,0.0,0
1,1,0,19,1,0,37,37,6,6,0,0,1,1,12.7,3.7,-1.7,18,1,9500,1,1,144.0,127.5,0,8,8,7,13.542857142857144,0
4,1,0,39,0,0,38,37,9,9,0,0,1,1,12.7,3.7,-1.7,43,1,8014,0,1,140.0,126.0,3,9,9,9,13.11111111111111,0
1,1,0,30,1,0,34,34,0,0,0,0,1,0,7.6,2.6,0.32,43,1,8014,0,10,100.0,113.0,3,9,11,9,12.666666666666666,0
1,1,0,18,1,0,1,19,5,5,0,0,1,0,9.4,-0.8,-3.12,1,1,9147,1,1,135.0,130.1,0,5,10,4,10.75,1
2,1,0,38,1,0,37,37,9,9,0,0,1,0,7.6,2.6,0.32,43,1,9991,0,1,130.0,110.0,4,10,14,4,10.75,0
1,1,0,20,1,0,34,37,5,7,0,0,1,0,9.4,-0.8,-3.12,1,3,9070,1,1,147.0,135.8,0,6,6,6,13.666666666666666,0
1,1,0,55,0,0,34,34,0,0,0,0,1,0,7.6,2.6,0.32,39,1,8014,0,19,149.0,126.3,0,6,6,6,13.833333333333334,0
4,1,0,53,0,0,34,34,0,0,0,0,1,0,7.6,2.6,0.32,27,1,9070,1,2,130.0,130.0,15,18,18,17,13.176470588235292,0
2,1,0,54,0,0,34,34,0,0,0,0,1,0,7.6,2.6,0.32,39,1,8014,0,1,120.0,104.0,0,6,8,4,12.75,0
1,1,0,44,0,0,37,37,9,8,0,1,0,0,8.9,1.4,3.51,39,1,8014,0,1,133.1,121.0,2,8,12,4,12.0,2
1,1,0,28,1,0,37,37,9,6,0,0,1,0,10.8,1.4,1.74,43,1,9238,1,1,149.0,130.5,8,11,11,9,11.666666666666666,0
1,1,0,37,0,0,19,19,9,4,0,0,1,0,8.9,1.4,3.51,7,1,8014,0,43,180.0,180.0,12,14,14,14,16.5,0
1,1,0,20,1,0,14,14,90,90,0,0,1,0,7.6,2.6,0.32,43,1,9238,1,1,110.0,112.5,8,10,14,9,12.333333333333334,0
1,1,1,19,1,0,19,19,9,9,0,0,1,0,8.9,1.4,3.51,1,1,9238,1,1,117.0,111.8,0,6,9,4,11.5,0
